t,cycle,leg,target,volt,shoulder_pitch_q,shoulder_pitch_cmd,shoulder_pitch_i,shoulder_pitch_qd,shoulder_pitch_temp,shoulder_yaw_q,shoulder_yaw_cmd,shoulder_yaw_i,shoulder_yaw_qd,shoulder_yaw_temp,shoulder_roll_q,shoulder_roll_cmd,shoulder_roll_i,shoulder_roll_qd,shoulder_roll_temp,elbow_flex_q,elbow_flex_cmd,elbow_flex_i,elbow_flex_qd,elbow_flex_temp,wrist_roll_q,wrist_roll_cmd,wrist_roll_i,wrist_roll_qd,wrist_roll_temp,wrist_yaw_q,wrist_yaw_cmd,wrist_yaw_i,wrist_yaw_qd,wrist_yaw_temp,wrist_pitch_q,wrist_pitch_cmd,wrist_pitch_i,wrist_pitch_qd,wrist_pitch_temp
34.0479,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-53.467,-30.0,17.0,9.325,29.0,-90.381,-90.311,0.0,-0.007,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.1015,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-53.067,-30.0,17.0,8.603,29.0,-90.381,-90.311,0.0,-0.003,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.1546,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-52.667,-30.0,17.0,7.827,29.0,-90.381,-90.311,0.0,-0.002,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.2077,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-52.267,-30.0,17.0,7.89,29.0,-90.381,-90.311,0.0,-0.001,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.2608,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-52.0,-30.0,17.0,6.391,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.3141,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-51.6,-30.0,35.0,6.584,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.3675,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-51.2,-30.0,35.0,6.822,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.4199,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-51.067,-30.0,35.0,6.249,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.4734,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-50.4,-30.0,35.0,9.403,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.526,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-49.867,-30.0,35.0,10.044,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.5796,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-49.6,-30.0,35.0,6.871,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.6327,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-49.067,-30.0,35.0,8.456,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.6848,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-48.8,-30.0,35.0,6.697,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.7378,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-48.267,-30.0,35.0,8.809,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.7898,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-48.0,-30.0,35.0,6.877,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.8419,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-47.467,-30.0,35.0,8.882,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.8953,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-46.933,-30.0,33.0,9.025,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
34.9485,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-46.533,-30.0,33.0,8.029,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.0024,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-46.133,-30.0,33.0,8.015,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.0555,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-45.867,-30.0,33.0,6.04,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.1087,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-45.467,-30.0,33.0,6.914,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.162,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-45.067,-30.0,33.0,6.991,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.2151,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-44.667,-30.0,33.0,7.459,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.2684,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-44.133,-30.0,33.0,8.325,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.3215,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-43.467,-30.0,33.0,10.17,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.374,3,fwd,-30.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-43.333,-30.0,33.0,6.456,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.4273,3,fwd,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-42.933,-30.0,30.0,8.947,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.4806,3,fwd,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-42.667,-30.0,30.0,6.387,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.5329,3,fwd,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-42.267,-30.0,30.0,7.54,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.5862,3,fwd,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-41.867,-30.0,30.0,6.74,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.6395,3,fwd,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-41.733,-30.0,30.0,6.208,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.692,3,fwd,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-40.933,-30.0,30.0,9.747,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.7451,3,fwd,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-40.4,-30.0,30.0,9.771,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.7985,3,fwd,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-40.133,-30.0,30.0,7.777,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.8512,3,fwd,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-39.733,-30.0,30.0,6.652,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.9046,3,fwd,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-39.6,-30.0,30.0,4.287,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
35.957,3,fwd,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-38.933,-30.0,30.0,8.667,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.0111,3,fwd,-30.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-38.8,-30.0,59.0,7.548,34.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.0641,3,fwd,-30.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-38.0,-30.0,59.0,10.748,34.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.117,3,fwd,-30.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-37.467,-30.0,59.0,10.78,34.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.17,3,fwd,-30.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-37.2,-30.0,59.0,7.84,34.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.2231,3,fwd,-30.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-36.8,-30.0,59.0,7.462,34.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.2764,3,fwd,-30.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-36.533,-30.0,59.0,6.195,34.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.3289,3,fwd,-30.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-36.133,-30.0,59.0,7.479,34.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.3828,3,fwd,-30.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-35.733,-30.0,59.0,7.238,34.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.4361,3,fwd,-30.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-35.2,-30.0,59.0,9.538,34.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.4894,3,fwd,-30.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-34.667,-30.0,59.0,9.306,34.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.5418,3,fwd,-30.0,12.2,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-34.133,-30.0,59.0,9.223,34.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.595,3,fwd,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-33.733,-30.0,37.0,8.624,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.648,3,fwd,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-33.6,-30.0,37.0,5.274,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.7011,3,hold_end,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-33.333,-30.0,37.0,5.126,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.7541,3,hold_end,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.8,-30.0,37.0,7.181,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.8071,3,hold_end,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.8,-30.0,37.0,3.519,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.86,3,hold_end,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.8,-30.0,37.0,1.724,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.9132,3,hold_end,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.8,-30.0,37.0,0.845,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
36.966,3,hold_end,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.8,-30.0,37.0,0.414,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
37.0197,3,hold_end,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.8,-30.0,37.0,0.203,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
37.0726,3,hold_end,-30.0,12.3,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.8,-30.0,37.0,0.099,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
37.1253,3,hold_end,-30.0,11.9,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.8,-30.0,58.0,0.07,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
37.1782,3,hold_end,-30.0,11.9,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.8,-30.0,58.0,0.034,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
37.2313,3,hold_end,-30.0,11.9,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.8,-30.0,58.0,0.017,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
37.2845,3,hold_end,-30.0,11.9,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.8,-30.0,58.0,0.008,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
37.3375,3,hold_end,-30.0,11.9,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.8,-30.0,58.0,0.004,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
37.3907,3,hold_end,-30.0,11.9,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.8,-30.0,58.0,0.002,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.0,29.0,41.031,41.237,0.0,-0.0,30.0
37.4428,3,hold_end,-30.0,11.9,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.8,-30.0,58.0,0.001,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.707,31.22,0.0,5.373,29.0,41.031,41.237,0.0,-0.0,30.0
37.4965,3,hold_end,-30.0,11.9,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,58.0,1.485,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.707,31.22,0.0,2.633,29.0,41.031,41.237,0.0,-0.0,30.0
37.5501,3,hold_end,-30.0,11.9,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,58.0,0.727,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-4.181,29.0,41.031,41.237,0.0,-0.0,30.0
37.6029,3,hold_end,-30.0,11.9,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,58.0,0.356,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-2.049,29.0,41.031,41.237,0.0,-0.0,30.0
37.6559,3,hold_end,-30.0,11.9,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,1.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-30.0,58.0,0.175,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-1.004,29.0,41.031,41.237,0.0,-0.0,30.0
37.709,3,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-80.0,43.0,0.122,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.703,29.0,41.031,41.237,0.0,-0.0,30.0
37.7625,3,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-80.0,43.0,0.06,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.344,29.0,41.031,41.237,0.0,-0.0,30.0
37.8148,3,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-80.0,43.0,0.029,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.169,29.0,41.031,41.237,0.0,-0.0,30.0
37.868,3,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-80.0,43.0,0.014,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.083,29.0,41.031,41.237,0.0,-0.0,30.0
37.921,3,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.667,-80.0,43.0,0.007,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.041,29.0,41.031,41.237,0.0,-0.0,30.0
37.9742,3,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-32.933,-80.0,43.0,-2.532,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.02,29.0,41.031,41.237,0.0,-0.0,30.0
38.0287,3,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-33.2,-80.0,43.0,-3.786,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.01,29.0,41.031,41.237,0.0,-0.0,30.0
38.082,3,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-33.467,-80.0,43.0,-4.407,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.005,29.0,41.031,41.237,0.0,-0.0,30.0
38.135,3,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-33.867,-80.0,43.0,-5.751,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.002,29.0,41.031,41.237,0.0,-0.0,30.0
38.1881,3,rev,-80.0,12.1,5.438,5.169,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-100.0,-100.0,0.0,0.0,29.0,-34.267,-80.0,43.0,-6.865,29.0,-90.381,-90.311,0.0,-0.0,28.0,31.22,31.22,0.0,-0.001,29.0,41.031,41.237,0.0,-0.0,30.0
